case_id,reference_fsm_id,faulty_fsm_id,complexity,state_count,transition_count,event_count,mutation_operator,difficulty_score,oracle_state_coverage,oracle_transition_coverage,oracle_event_coverage,reference_bpr,faulty_bpr,bpr_delta,valid_reference,valid_faulty,status
case_001016,synthetic_1059_50_15,synthetic_1059_50_15__faulty__guard_weaken__1016043,very_large,50,251,15,guard_weaken,61.210000,1.000000,1.000000,1.000000,1.000000,0.998789,0.001211,True,True,completed
case_001017,synthetic_1060_5_3,synthetic_1060_5_3__faulty__guard_strengthen__1017043,small,5,10,3,guard_strengthen,13.300000,1.000000,1.000000,1.000000,1.000000,0.954545,0.045455,True,True,completed
case_001018,synthetic_1061_10_5,synthetic_1061_10_5__faulty__action_corruption__1018043,medium,10,30,5,action_corruption,20.950000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001019,synthetic_1062_20_10,synthetic_1062_20_10__faulty__timeout_corruption__1019043,large,20,80,10,timeout_corruption,32.960000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001020,synthetic_1063_50_15,synthetic_1063_50_15__faulty__delay_corruption__1020043,very_large,50,251,15,delay_corruption,61.380000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001021,synthetic_1064_5_3,synthetic_1064_5_3__faulty__nondeterminism_intro__1021043,small,5,10,3,nondeterminism_intro,14.650000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_001022,synthetic_1065_10_5,synthetic_1065_10_5__faulty__unreachable_state_intro__1022043,medium,10,30,5,unreachable_state_intro,21.700000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001023,,,large,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 1023: variable_intra_class requires at least one FSM variable
case_001024,synthetic_1067_50_15,synthetic_1067_50_15__faulty__guard_inter_class__1024043,very_large,50,251,15,guard_inter_class,58.290000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001025,synthetic_1068_5_3,synthetic_1068_5_3__faulty__action_full_mutation__1025043,small,5,10,3,action_full_mutation,13.750000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001026,,,medium,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 1026: timed_selective_mutation requires timed transitions
case_001027,synthetic_1070_20_10,synthetic_1070_20_10__faulty__missing_transition__1027043,large,20,82,10,missing_transition,34.300000,1.000000,1.000000,1.000000,1.000000,0.915323,0.084677,True,True,completed
case_001028,synthetic_1071_50_15,synthetic_1071_50_15__faulty__wrong_target__1028043,very_large,50,251,15,wrong_target,58.970000,1.000000,1.000000,1.000000,1.000000,0.986763,0.013237,True,True,completed
case_001029,synthetic_1072_5_3,synthetic_1072_5_3__faulty__wrong_source__1029043,small,5,10,3,wrong_source,16.150000,1.000000,1.000000,1.000000,1.000000,0.954545,0.045455,True,True,completed
case_001030,synthetic_1073_10_5,synthetic_1073_10_5__faulty__wrong_event__1030043,medium,10,30,5,wrong_event,20.330000,1.000000,1.000000,1.000000,1.000000,0.987654,0.012346,True,True,completed
case_001031,synthetic_1074_20_10,synthetic_1074_20_10__faulty__wrong_initial_state__1031043,large,20,80,10,wrong_initial_state,34.490000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_001032,synthetic_1075_50_15,synthetic_1075_50_15__faulty__duplicate_transition__1032043,very_large,50,250,15,duplicate_transition,61.240000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_001033,synthetic_1076_5_3,synthetic_1076_5_3__faulty__dead_state_intro__1033043,small,5,10,3,dead_state_intro,13.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001034,synthetic_1077_10_5,synthetic_1077_10_5__faulty__guard_flip__1034043,medium,10,31,5,guard_flip,21.500000,1.000000,1.000000,1.000000,1.000000,0.987500,0.012500,True,True,completed
case_001035,synthetic_1078_20_10,synthetic_1078_20_10__faulty__guard_weaken__1035043,large,20,80,10,guard_weaken,32.340000,1.000000,1.000000,1.000000,1.000000,0.996094,0.003906,True,True,completed
case_001036,synthetic_1079_50_15,synthetic_1079_50_15__faulty__guard_strengthen__1036043,very_large,50,250,15,guard_strengthen,59.740000,1.000000,1.000000,1.000000,1.000000,0.986905,0.013095,True,True,completed
case_001037,synthetic_1080_5_3,synthetic_1080_5_3__faulty__action_corruption__1037043,small,5,10,3,action_corruption,14.950000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001038,synthetic_1081_10_5,synthetic_1081_10_5__faulty__timeout_corruption__1038043,medium,10,30,5,timeout_corruption,21.020000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001039,synthetic_1082_20_10,synthetic_1082_20_10__faulty__delay_corruption__1039043,large,20,80,10,delay_corruption,33.810000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001040,synthetic_1083_50_15,synthetic_1083_50_15__faulty__nondeterminism_intro__1040043,very_large,50,250,15,nondeterminism_intro,61.310000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_001041,synthetic_1084_5_3,synthetic_1084_5_3__faulty__unreachable_state_intro__1041043,small,5,11,3,unreachable_state_intro,14.180000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001042,,,medium,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 1042: variable_intra_class requires at least one FSM variable
case_001043,synthetic_1086_20_10,synthetic_1086_20_10__faulty__guard_inter_class__1043043,large,20,81,10,guard_inter_class,33.400000,1.000000,1.000000,1.000000,1.000000,0.996183,0.003817,True,False,completed
case_001044,synthetic_1087_50_15,synthetic_1087_50_15__faulty__action_full_mutation__1044043,very_large,50,251,15,action_full_mutation,60.490000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001045,,,small,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 1045: timed_selective_mutation requires timed transitions
case_001046,synthetic_1089_10_5,synthetic_1089_10_5__faulty__missing_transition__1046043,medium,10,32,5,missing_transition,21.780000,1.000000,1.000000,1.000000,1.000000,0.985915,0.014085,True,True,completed
case_001047,synthetic_1090_20_10,synthetic_1090_20_10__faulty__wrong_target__1047043,large,20,81,10,wrong_target,33.150000,1.000000,1.000000,1.000000,1.000000,0.995633,0.004367,True,True,completed
case_001048,synthetic_1091_50_15,synthetic_1091_50_15__faulty__wrong_source__1048043,very_large,50,250,15,wrong_source,59.840000,1.000000,1.000000,1.000000,1.000000,0.970455,0.029545,True,True,completed
case_001049,synthetic_1092_5_3,synthetic_1092_5_3__faulty__wrong_event__1049043,small,5,10,3,wrong_event,12.250000,1.000000,1.000000,1.000000,1.000000,0.772727,0.227273,True,True,completed
case_001050,synthetic_1093_10_5,synthetic_1093_10_5__faulty__wrong_initial_state__1050043,medium,10,30,5,wrong_initial_state,20.200000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_001051,synthetic_1094_20_10,synthetic_1094_20_10__faulty__duplicate_transition__1051043,large,20,81,10,duplicate_transition,33.990000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_001052,synthetic_1095_50_15,synthetic_1095_50_15__faulty__dead_state_intro__1052043,very_large,50,250,15,dead_state_intro,63.490000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001053,synthetic_1096_5_3,synthetic_1096_5_3__faulty__guard_flip__1053043,small,5,10,3,guard_flip,14.050000,1.000000,1.000000,1.000000,1.000000,0.961538,0.038462,True,True,completed
case_001054,synthetic_1097_10_5,synthetic_1097_10_5__faulty__guard_weaken__1054043,medium,10,30,5,guard_weaken,22.520000,1.000000,1.000000,1.000000,1.000000,0.910256,0.089744,True,True,completed
case_001055,synthetic_1098_20_10,synthetic_1098_20_10__faulty__guard_strengthen__1055043,large,20,80,10,guard_strengthen,34.080000,1.000000,1.000000,1.000000,1.000000,0.995968,0.004032,True,True,completed
case_001056,synthetic_1099_50_15,synthetic_1099_50_15__faulty__action_corruption__1056043,very_large,50,251,15,action_corruption,61.290000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001057,synthetic_1100_5_3,synthetic_1100_5_3__faulty__timeout_corruption__1057043,small,5,11,3,timeout_corruption,15.530000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001058,synthetic_1101_10_5,synthetic_1101_10_5__faulty__delay_corruption__1058043,medium,10,31,5,delay_corruption,20.750000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001059,synthetic_1102_20_10,synthetic_1102_20_10__faulty__nondeterminism_intro__1059043,large,20,80,10,nondeterminism_intro,32.990000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_001060,synthetic_1103_50_15,synthetic_1103_50_15__faulty__unreachable_state_intro__1060043,very_large,50,253,15,unreachable_state_intro,60.060000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001061,,,small,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 1061: variable_intra_class requires at least one FSM variable
case_001062,synthetic_1105_10_5,synthetic_1105_10_5__faulty__guard_inter_class__1062043,medium,10,30,5,guard_inter_class,21.970000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001063,synthetic_1106_20_10,synthetic_1106_20_10__faulty__action_full_mutation__1063043,large,20,81,10,action_full_mutation,32.370000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001064,,,very_large,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 1064: timed_selective_mutation requires timed transitions
case_001065,synthetic_1108_5_3,synthetic_1108_5_3__faulty__missing_transition__1065043,small,5,10,3,missing_transition,13.600000,1.000000,1.000000,1.000000,1.000000,0.961538,0.038462,True,True,completed
case_001066,synthetic_1109_10_5,synthetic_1109_10_5__faulty__wrong_target__1066043,medium,10,31,5,wrong_target,20.680000,1.000000,1.000000,1.000000,1.000000,0.986842,0.013158,True,True,completed
case_001067,synthetic_1110_20_10,synthetic_1110_20_10__faulty__wrong_source__1067043,large,20,81,10,wrong_source,33.900000,1.000000,1.000000,1.000000,1.000000,0.995633,0.004367,True,True,completed
case_001068,synthetic_1111_50_15,synthetic_1111_50_15__faulty__wrong_event__1068043,very_large,50,250,15,wrong_event,58.220000,1.000000,1.000000,1.000000,1.000000,0.932530,0.067470,True,True,completed
case_001069,synthetic_1112_5_3,synthetic_1112_5_3__faulty__wrong_initial_state__1069043,small,5,11,3,wrong_initial_state,12.980000,1.000000,1.000000,1.000000,1.000000,0.523810,0.476190,True,True,completed
case_001070,synthetic_1113_10_5,synthetic_1113_10_5__faulty__duplicate_transition__1070043,medium,10,31,5,duplicate_transition,22.180000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_001071,synthetic_1114_20_10,synthetic_1114_20_10__faulty__dead_state_intro__1071043,large,20,80,10,dead_state_intro,32.960000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001072,synthetic_1115_50_15,synthetic_1115_50_15__faulty__guard_flip__1072043,very_large,50,251,15,guard_flip,61.230000,1.000000,1.000000,1.000000,1.000000,0.998804,0.001196,True,True,completed
case_001073,synthetic_1116_5_3,synthetic_1116_5_3__faulty__guard_weaken__1073043,small,5,11,3,guard_weaken,14.480000,1.000000,1.000000,1.000000,1.000000,0.952381,0.047619,True,True,completed
case_001074,synthetic_1117_10_5,synthetic_1117_10_5__faulty__guard_strengthen__1074043,medium,10,30,5,guard_strengthen,22.520000,1.000000,1.000000,1.000000,1.000000,0.987179,0.012821,True,True,completed
case_001075,synthetic_1118_20_10,synthetic_1118_20_10__faulty__action_corruption__1075043,large,20,82,10,action_corruption,31.830000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001076,synthetic_1119_50_15,synthetic_1119_50_15__faulty__timeout_corruption__1076043,very_large,50,255,15,timeout_corruption,60.270000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001077,synthetic_1120_5_3,synthetic_1120_5_3__faulty__delay_corruption__1077043,small,5,11,3,delay_corruption,15.830000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001078,synthetic_1121_10_5,synthetic_1121_10_5__faulty__nondeterminism_intro__1078043,medium,10,32,5,nondeterminism_intro,23.280000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_001079,synthetic_1122_20_10,synthetic_1122_20_10__faulty__unreachable_state_intro__1079043,large,20,80,10,unreachable_state_intro,33.030000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001080,,,very_large,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 1080: variable_intra_class requires at least one FSM variable
case_001081,synthetic_1124_5_3,synthetic_1124_5_3__faulty__guard_inter_class__1081043,small,5,10,3,guard_inter_class,13.150000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001082,synthetic_1125_10_5,synthetic_1125_10_5__faulty__action_full_mutation__1082043,medium,10,30,5,action_full_mutation,21.770000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001083,,,large,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 1083: timed_selective_mutation requires timed transitions
case_001084,synthetic_1127_50_15,synthetic_1127_50_15__faulty__missing_transition__1084043,very_large,50,250,15,missing_transition,61.380000,1.000000,1.000000,1.000000,1.000000,0.998883,0.001117,True,True,completed
case_001085,synthetic_1128_5_3,synthetic_1128_5_3__faulty__wrong_target__1085043,small,5,11,3,wrong_target,12.980000,1.000000,1.000000,1.000000,1.000000,0.761905,0.238095,True,True,completed
case_001086,synthetic_1129_10_5,synthetic_1129_10_5__faulty__wrong_source__1086043,medium,10,30,5,wrong_source,20.330000,1.000000,1.000000,1.000000,1.000000,0.987654,0.012346,True,False,completed
case_001087,synthetic_1130_20_10,synthetic_1130_20_10__faulty__wrong_event__1087043,large,20,81,10,wrong_event,33.270000,1.000000,1.000000,1.000000,1.000000,0.995951,0.004049,True,True,completed
case_001088,synthetic_1131_50_15,synthetic_1131_50_15__faulty__wrong_initial_state__1088043,very_large,50,252,15,wrong_initial_state,59.010000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_001089,synthetic_1132_5_3,synthetic_1132_5_3__faulty__duplicate_transition__1089043,small,5,10,3,duplicate_transition,13.600000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_001090,synthetic_1133_10_5,synthetic_1133_10_5__faulty__dead_state_intro__1090043,medium,10,30,5,dead_state_intro,21.900000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001091,synthetic_1134_20_10,synthetic_1134_20_10__faulty__guard_flip__1091043,large,20,81,10,guard_flip,33.270000,1.000000,1.000000,1.000000,1.000000,0.963563,0.036437,True,True,completed
case_001092,synthetic_1135_50_15,synthetic_1135_50_15__faulty__guard_weaken__1092043,very_large,50,251,15,guard_weaken,57.510000,1.000000,1.000000,1.000000,1.000000,0.986998,0.013002,True,True,completed
case_001093,synthetic_1136_5_3,synthetic_1136_5_3__faulty__guard_strengthen__1093043,small,5,10,3,guard_strengthen,13.000000,1.000000,1.000000,1.000000,1.000000,0.954545,0.045455,True,True,completed
case_001094,synthetic_1137_10_5,synthetic_1137_10_5__faulty__action_corruption__1094043,medium,10,30,5,action_corruption,20.330000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_001095,synthetic_1138_20_10,synthetic_1138_20_10__faulty__timeout_corruption__1095043,large,20,80,10,timeout_corruption,32.990000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
