case_id,oracle_depth,declared_max_steps,mutation_operator,size_class,scenario_policy,reference_bpr,faulty_bpr,bpr_delta,fault_detected,final_bpr,repair_delta_bpr,complete_repair,effective_repair,oracle_state_coverage,oracle_transition_coverage,oracle_event_coverage,scenario_count,mean_scenario_length,median_scenario_length,max_scenario_length,max_scenario_steps
case_000167,extended_60,60,unreachable_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000186,extended_60,60,unreachable_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000205,extended_60,60,unreachable_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000224,extended_60,60,unreachable_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,270,47.959259,47.0,60,60
case_000175,extended_60,60,wrong_event,large,depth-forced,1.0,0.518451,0.481549,True,1.0,0.481549,True,True,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000194,extended_60,60,wrong_event,medium,depth-forced,1.0,0.294428,0.705572,True,1.0,0.705572,True,True,1.0,1.0,1.0,51,52.078431,48,60,60
case_000213,extended_60,60,wrong_event,small,depth-forced,1.0,0.618334,0.381666,True,1.0,0.381666,True,True,1.0,1.0,1.0,30,55.633333,60.0,60,60
case_000156,extended_60,60,wrong_event,very_large,depth-forced,1.0,0.861379,0.138621,True,1.0,0.138621,True,True,1.0,1.0,1.0,270,47.959259,47.0,60,60
case_000195,extended_60,60,wrong_initial_state,large,depth-forced,1.0,0.0,1.0,True,0.804194,0.804194,False,True,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000214,extended_60,60,wrong_initial_state,medium,depth-forced,1.0,0.0,1.0,True,0.463985,0.463985,False,True,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000157,extended_60,60,wrong_initial_state,small,depth-forced,1.0,0.0,1.0,True,0.617716,0.617716,False,True,1.0,1.0,1.0,31,55.354839,60,60,60
case_000176,extended_60,60,wrong_initial_state,very_large,depth-forced,1.0,0.0,1.0,True,0.627108,0.627108,False,True,1.0,1.0,1.0,272,47.955882,47.0,60,60
case_000155,extended_60,60,wrong_source,large,depth-forced,1.0,0.863682,0.136318,True,1.0,0.136318,True,True,1.0,1.0,1.0,100,49.59,47.0,60,60
case_000174,extended_60,60,wrong_source,medium,depth-forced,1.0,0.814943,0.185057,True,1.0,0.185057,True,True,1.0,1.0,1.0,50,52.2,48.0,60,60
case_000193,extended_60,60,wrong_source,small,depth-forced,1.0,0.437646,0.562354,True,1.0,0.562354,True,True,1.0,1.0,1.0,31,55.354839,60,60,60
case_000212,extended_60,60,wrong_source,very_large,depth-forced,1.0,0.866167,0.133833,True,0.940999,0.074832,False,True,1.0,1.0,1.0,270,47.959259,47.0,60,60
